Date,compound,subjectivity,Open,High,Low,Close,Adj Close,Volume
05-01-2017,0.4939,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.4767,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.1779,0.25,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.5267,0.466666667,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.9231,0.5,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.7906,0.25,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.34,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.2732,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0.5,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.4767,0.05,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0.6,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.4588,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.3182,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.1779,0.9,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.7964,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.5106,0.8,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.3818,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.6369,0.3,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.6249,0.75,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.4019,0.4,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.296,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,1,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,-0.2411,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0,0,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
05-01-2017,0.2023,0.5,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
06-01-2017,-0.34,0.166666667,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,-0.6908,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.6,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,1,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.4588,0.5,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,-0.1531,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.258333333,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.25,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,1,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.45,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.4019,0.288888889,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.454545455,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,-0.34,0.5,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.1877,0.454545455,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,-0.4019,0.1,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.2,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0,0.25,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,-0.128,0.85,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.6369,0.6,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,-0.1027,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.3612,0,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.1531,0.45,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
06-01-2017,0.5106,1,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
09-01-2017,-0.6486,0.2,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
09-01-2017,-0.3612,0,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
09-01-2017,0.1779,0,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
09-01-2017,0,0.2,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
09-01-2017,0.296,0.5,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
09-01-2017,0.128,0,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
09-01-2017,0,0.427272727,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
10-01-2017,0,0.083333333,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.6992,0.333333333,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.5994,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.25,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.227272727,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0.296,0.2,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.125,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.296,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.25,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.6597,0.54,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.5,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0.4404,0.05,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0.128,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.4939,0.5,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.4215,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.3818,0.2,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.6,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0.6597,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.7351,0.418181818,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.454545455,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.454545455,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.25,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.454545455,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0.6808,0.4,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.166666667,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.398181818,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0.6369,0.3,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.15,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,-0.34,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0.6,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
10-01-2017,0,0,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
11-01-2017,0,0.2,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.4939,0.1,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.34,0.15,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.5719,0.4,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.3818,0.283333333,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.2023,0.27,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.8126,0.144444444,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.5106,0.125,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.34,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.3597,0.54,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.4404,0.611111111,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.9062,0.266666667,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.4588,0.75,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.5574,0.55,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.8979,0.527272727,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0.277272727,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.4019,0.05,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0.7,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.6705,0.066666667,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.7351,0.75,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.5106,0.733333333,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0.5,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.34,0.454545455,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.6361,0.8,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0.7184,0.366666667,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,-0.2808,0.366666667,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0.275,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
11-01-2017,0,0,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
12-01-2017,0,0.288888889,40.01549911,40.70650101,39.97499847,40.68199921,40.68199921,97478000
12-01-2017,-0.5267,0.1,40.01549911,40.70650101,39.97499847,40.68199921,40.68199921,97478000
12-01-2017,-0.1761,0.570833333,40.01549911,40.70650101,39.97499847,40.68199921,40.68199921,97478000
12-01-2017,-0.1027,0.4,40.01549911,40.70650101,39.97499847,40.68199921,40.68199921,97478000
13-01-2017,-0.4215,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.4497,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.0772,0.544444444,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0.266666667,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.9136,0.633333333,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.4019,0.5,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.1779,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.4404,0.033333333,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.4019,0.433333333,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.25,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.7345,0.4,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.5994,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.4767,0.416666667,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.2422,0.35,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0.066666667,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.69,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.2263,0.097916667,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.2263,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.1027,0.222222222,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0.3818,0.166666667,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0.333333333,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.7506,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.3182,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.5994,0.2,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.2023,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.6908,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,-0.5574,0.5,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
13-01-2017,0,0.7,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
17-01-2017,-0.3818,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.4939,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.227272727,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.5,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.4404,0.5,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.6369,0.3,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.4019,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.5106,0.3,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.1926,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.3818,0.1,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.388888889,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,-0.1,0.4,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.2732,0.5,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.257386364,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.227272727,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,-0.4767,0.307142857,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.454545455,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.5994,0.666666667,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.296,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.1779,0.5,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,-0.7034,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.1027,0.454545455,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.727272727,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.0258,0.1,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0.454545455,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.0258,0.4,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,-0.5574,0.166666667,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,-0.6705,0.125,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0.5719,0.75,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
17-01-2017,0,0,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
18-01-2017,0,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.4019,0.7,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.7506,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,-0.296,0.361111111,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.3182,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,-0.5719,0.428571429,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,-0.5267,0.451851852,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.0772,0.688636364,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.1779,0.375,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,-0.4215,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.9141,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.3612,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.2023,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0,1,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.0772,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0,0.2,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0,0.8,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.4574,1,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
18-01-2017,0.0382,0,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
19-01-2017,0,0.216666667,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,0.4939,0.6,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,-0.34,0,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,-0.1531,0.333333333,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,0,0,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,-0.7579,0.266666667,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,0,0.3,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,0.2382,0,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,-0.6486,0.2,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
19-01-2017,0,0,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
